"title","author","original"
"寝床〔扉の言葉〕","種田山頭火","「山頭火随筆集」講談社文芸文庫、講談社"
"俳句に於ける象徴的表現","種田山頭火","「山頭火随筆集」講談社文芸文庫、講談社"
"故郷〔扉の言葉〕","種田山頭火","「山頭火随筆集」講談社文芸文庫、講談社"
"遍路の正月","種田山頭火","「山頭火随筆集」講談社文芸文庫、講談社"
"歩々到着","種田山頭火","「山頭火随筆集」講談社文芸文庫、講談社"
"水〔扉の言葉〕","種田山頭火","「山頭火随筆集」講談社文芸文庫、講談社"
"道〔扉の言葉〕","種田山頭火","「山頭火随筆集」講談社文芸文庫、講談社"
"私の生活","種田山頭火","「山頭火随筆集」講談社文芸文庫、講談社"
"私の生活（二）","種田山頭火","「山頭火随筆集」講談社文芸文庫、講談社"
"私を語る","――（消息に代えて）――","「山頭火随筆集」講談社文芸文庫、講談社"
"國府臺","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"小利根川の櫻","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"靈魂一元論","西周","「西周哲學著作集」岩波書店"
"南洲手抄言志録","詠詩","「南洲手抄言志録」博聞社"
"南洲手抄言志録","南洲言志録手抄序","「西郷南洲遺訓」岩波文庫、岩波書店"
"南洲手抄言志録","佐藤一齋略傳","「西郷南洲遺訓」岩波文庫、岩波書店"
"南洲手抄言志録","秋月古香略傳","「西郷南洲遺訓」岩波文庫、岩波書店"
"行乞記","山口","「山頭火全集第五巻」春陽堂書店"
"行乞記","仙崎","「山頭火全集第五巻」春陽堂書店"
"（ポオル・モオランの「タンドル・ストック」）","堀辰雄","「堀辰雄作品集第五卷」筑摩書房"
"「繪本」","堀辰雄","「堀辰雄作品集第五卷」筑摩書房"
"「貝の穴に河童がゐる」","堀辰雄","「堀辰雄作品集第五卷」筑摩書房"
"「神々のへど」","堀辰雄","「堀辰雄作品集第五卷」筑摩書房"
"「馬車」","堀辰雄","「堀辰雄作品集第五卷」筑摩書房"
"「文藝林泉」讀後","堀辰雄","「堀辰雄作品集第五卷」筑摩書房"
"ノワイユ伯爵夫人","堀辰雄","「堀辰雄作品集第五卷」筑摩書房"
"モオリス・ド・ゲランと姉ユウジェニイ","堀辰雄","「堀辰雄作品集第五卷」筑摩書房"
"父兄の方々に","和田萬吉","「竹取物語・今昔物語・謠曲物語」復刻版日本兒童文庫、名著普及会"
"粕壁夜行記","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"川越夜行記","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"明治神宮と松","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"遊羽雜感","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"翻訳の苦心","幸徳秋水","「日本の名随筆別巻45翻訳」作品社"
"後記〔『炉辺夜話集』〕","坂口安吾","「坂口安吾全集03」筑摩書房"
"「文芸冊子」について","坂口安吾","「坂口安吾全集15」筑摩書房"
"育児","坂口安吾","「坂口安吾全集15」筑摩書房"
"女性に薦める図書〔アンケート回答〕","坂口安吾","「坂口安吾全集15」筑摩書房"
"当世らくがき帖","坂口安吾","「坂口安吾全集15」筑摩書房"
"一萬尺の山嶽","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"新武藏野の櫻","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"菅の堤の櫻","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"千川の櫻","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"月の東京灣","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"春の筑波山","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"北總の十六島","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"八鹽のいでゆ","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"手紙","堀辰雄","「堀辰雄作品集第四卷」筑摩書房"
"自刻木版画に就いて","岡本帰一","「思い出の名作絵本岡本帰一」河出書房新社"
"ユメノリヨカウ","岡本歸一","「思い出の名作絵本岡本帰一」河出書房新社"
"小金井の櫻","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"親子遠足の感","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"北條より一ノ宮へ","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"親馬鹿の旅","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"杉田の一夜","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"小日向臺","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"小石川臺","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"青空の梯子","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"飯田橋駅","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"移動","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"稲妻","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"縁起に就いて","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"顔の椿事","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"川","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"玩具","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"四月五日","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"出発","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"地獄の門","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"雀","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"丹那トンネル開通祝ひ","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"藤の花","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"忘れもの","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"棉の花","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"真夏日の散歩","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"冬晴れ","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"街の断片","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"よみがへる父","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"酸漿","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"夜","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"曇天","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"夏の日のちぎれ雲","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"比喩","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"遍歴","原民喜","「普及版原民喜全集第一巻」芳賀書店"
"梅の吉野村","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"常磐の山水","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"豐島ヶ岡","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"水戸觀梅","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"妙義山の五日","大町桂月","「桂月全集第二卷紀行一」興文社内桂月全集刊行會"
"恐妻家庭円満術","小野佐世男","「猿々合戦」要書房"
"幽霊","小野佐世男","「猿々合戦」要書房"
"私の洋画経歴","小野佐世男","「猿々合戦」要書房"
"エキゾチックな港街","小野佐世男","「猿々合戦」要書房"
"ジャズ狂時代","小野佐世男","「猿々合戦」要書房"
"ラジュウムの雁","宮澤賢治","「宮澤賢治全集第六卷」筑摩書房"
"龍と詩人","宮澤賢治","「宮澤賢治全集第六卷」筑摩書房"
"牛經","大町桂月","「桂月全集第一卷美文韻文」興文社内桂月全集刊行會"
"月の隅田川","大町桂月","「桂月全集第一卷美文韻文」興文社内桂月全集刊行會"
"獨笑記","大町桂月","「桂月全集第一卷美文韻文」興文社内桂月全集刊行會"
"南洲留魂祠","大町桂月","「桂月全集第一卷美文韻文」興文社内桂月全集刊行會"
"猫征伐","大町桂月","「桂月全集第一卷美文韻文」興文社内桂月全集刊行會"
"箱根神社祈願の記","大町桂月","「桂月全集第一卷美文韻文」興文社内桂月全集刊行會"
"風船玉","大町桂月","「桂月全集第一卷美文韻文」興文社内桂月全集刊行會"
"認識論","三木清","「三木清全集第四巻」岩波書店"
"『マダム・ボワリーの故郷』","田山録弥","「定本花袋全集第十五巻」臨川書店"
"一國の首都","田山録弥","「定本花袋全集第十五巻」臨川書店"
"現實","田山録弥","「定本花袋全集第十五巻」臨川書店"
"神經家の言","田山録弥","「定本花袋全集第十五巻」臨川書店"
"私の好きなロマンス中の女性","芥川龍之介","「芥川龍之介全集第六巻」岩波書店"
"充實した文章","田山録弥","「定本花袋全集第十五巻」臨川書店"
"人生の爲めの藝術","田山録弥","「定本花袋全集第十五巻」臨川書店"
"踏査","田山録弥","「定本花袋全集第十五巻」臨川書店"
"泡鳴氏の『耽溺』","田山録弥","「定本花袋全集第十五巻」臨川書店"
"本能","田山録弥","「定本花袋全集第十五巻」臨川書店"
"欲望と理想","田山録弥","「定本花袋全集第十五巻」臨川書店"
"バザンの小説","田山録弥","「定本花袋全集第十五巻」臨川書店"
"うろこ雲","宮澤賢治","「宮澤賢治全集第六卷」筑摩書房"
"草道","田山録弥","「定本花袋全集第二十一巻」臨川書店"
"『全輯百間隨筆』内容見本「推薦文」","桑木厳翼","「囘想内田百間」津輕書房"
"ヴィルヘルム・ヴント","川合貞一","「心理学講座第1卷※7人物評伝」中山書店"
"くつは虫","田山録弥","「定本花袋全集第二十三巻」臨川書店"
"「別居」について","伊藤野枝","「日本の名随筆別巻84女心」作品社"
"母への追慕","上村松園","「日本の名随筆別巻84女心」作品社"
"直訴状","田中正造","「田中正造全集第三巻」岩波書店"
"非常歎願書","田中正造","「田中正造全集第三巻」岩波書店"
"石窟","田山録弥","「定本花袋全集第二十一巻」臨川書店"
"土地兼併の罪惡","田中正造","「田中正造全集第三巻」岩波書店"
"亡國に至るを知らざれば之れ即ち亡國の儀に付質問","田中正造","「田中正造之生涯」國民圖書"
"茶立虫","薄田泣菫","「日本の名随筆35虫」作品社"
"私と外国文学","田山録弥","「定本花袋全集第二十三巻」臨川書店"
"レイモンドの『農民』","田山録弥","「定本花袋全集第二十三巻」臨川書店"
"名文句","薄田泣菫","「日本の名随筆別巻22名言」作品社"
"まんりやう","薄田泣菫","「花の名随筆1一月の花」作品社"
"季節の変るごとに","片山廣子","「燈火節」月曜社"
"三本の棗","片山廣子","「燈火節」月曜社"
"ばらの花五つ","片山廣子","「燈火節」月曜社"
"哲学の現代的意義","戸坂潤","「戸坂潤全集第三巻」勁草書房"
"「言語の起原」附記","森林太郎","「鴎外全集第二十六卷」岩波書店"
"混沌","森林太郎","「鴎外全集第二十六卷」岩波書店"
"鼎軒先生","森林太郎","「鴎外全集第二十六卷」岩波書店"
